RGIId,ELA
RGI60-14.08777,5858
RGI60-14.08780,5351
RGI60-14.08781,6027
RGI60-14.08799,5875
RGI60-14.08800,5595
RGI60-14.08811,5675
RGI60-14.08814,5828
RGI60-14.08819,5842
RGI60-14.08824,5808
RGI60-14.08828,6148
RGI60-14.08829,5891
RGI60-14.08834,6519
RGI60-14.08839,5778
RGI60-14.08843,6439
RGI60-14.08844,5803
RGI60-14.08845,6164
RGI60-14.08847,5764
RGI60-14.08848,5821
RGI60-14.08859,5759
RGI60-14.08862,6153
RGI60-14.08864,5700
RGI60-14.08869,6081
RGI60-14.08870,5694
RGI60-14.08875,6541
RGI60-14.08882,5731
RGI60-14.08886,5817
RGI60-14.08892,6575
RGI60-14.08901,5815
RGI60-14.08904,5761
RGI60-14.08905,5497
RGI60-14.08907,5504
RGI60-14.08910,6239
RGI60-14.08911,6114
RGI60-14.08915,5939
RGI60-14.08916,6286
RGI60-14.08919,6017
RGI60-14.08921,5843
RGI60-14.08923,5809
RGI60-14.08932,5494
RGI60-14.08937,5893
RGI60-14.08941,6166
RGI60-14.08943,5547
RGI60-14.08946,6018
RGI60-14.08947,5555
RGI60-14.08950,6070
RGI60-14.08958,5267
RGI60-14.08972,6281
RGI60-14.08973,6168
RGI60-14.08981,6217
RGI60-14.08985,6202
RGI60-14.08993,6112
RGI60-14.08996,6308
RGI60-14.09001,6290
RGI60-14.09006,5947
RGI60-14.09014,6148
RGI60-14.09015,5798
RGI60-14.09019,5988
RGI60-14.09022,6019
RGI60-14.09027,5766
RGI60-14.09028,6139
RGI60-14.09029,6047
RGI60-14.09032,5796
RGI60-14.09040,6257
RGI60-14.09041,5702
RGI60-14.09052,6246
RGI60-14.09054,5572
RGI60-14.09057,6039
RGI60-14.09074,6006
RGI60-14.09075,5629
RGI60-14.09078,6221
RGI60-14.09080,6357
RGI60-14.09082,6150
RGI60-14.09087,6211
RGI60-14.09088,6294
RGI60-14.09090,5952
RGI60-14.09093,6369
RGI60-14.09096,6224
RGI60-14.09098,6417
RGI60-14.09101,6151
RGI60-14.09104,6352
RGI60-14.09113,6219
RGI60-14.09117,6203
RGI60-14.09118,6297
RGI60-14.09119,6266
RGI60-14.09120,6245
RGI60-14.09122,5857
RGI60-14.09125,6114
RGI60-14.09173,6081
RGI60-14.09174,5893
RGI60-14.09193,6231
RGI60-14.09194,6330
RGI60-14.09210,NaN
RGI60-14.09211,6259
RGI60-14.09222,6246.862199
RGI60-14.09223,6213
RGI60-14.09229,6044
RGI60-14.09343,5995
RGI60-14.09356,6217
RGI60-14.09368,5703
RGI60-14.09470,6211
RGI60-14.09504,6354
RGI60-14.09510,5820
RGI60-14.09517,6220
RGI60-14.09526,5624
RGI60-14.09540,5366
RGI60-14.09549,6006
RGI60-14.09550,6029
RGI60-14.09552,6514
RGI60-14.09559,6578
RGI60-14.09560,5894
RGI60-14.09570,5910
RGI60-14.09595,7376.217789
RGI60-14.09596,5610
RGI60-14.09598,5055
RGI60-14.09603,6396
RGI60-14.09614,5903
RGI60-14.09617,NaN
RGI60-14.09619,6212
RGI60-14.09620,6491
RGI60-14.09622,5867
RGI60-14.09635,6221
RGI60-14.09644,5335
RGI60-14.09646,5551
RGI60-14.09647,5768
RGI60-14.09656,6458
RGI60-14.09657,5265
RGI60-14.09660,6492
RGI60-14.09664,5850
RGI60-14.09665,5459
RGI60-14.09670,5833
RGI60-14.09677,6029
RGI60-14.09678,5721
RGI60-14.09679,7319
RGI60-14.09682,5834
RGI60-14.09684,7803.899956
RGI60-14.09707,6277
RGI60-14.09750,6514
RGI60-14.09763,5889
RGI60-14.09773,5904
RGI60-14.09774,5922
RGI60-14.09782,5467
RGI60-14.09796,6205
RGI60-14.09800,5383
RGI60-14.09810,5333
RGI60-14.09816,5283
RGI60-14.09826,6389
RGI60-14.09829,NaN
RGI60-14.09838,5277
RGI60-14.09849,5690
RGI60-14.09874,5371
RGI60-14.09881,5608
RGI60-14.09894,4929
RGI60-14.09896,4555
RGI60-14.09898,5494
RGI60-14.09904,6132
RGI60-14.09908,6859
RGI60-14.09925,NaN
RGI60-14.09936,5163
RGI60-14.09952,4129
RGI60-14.09980,4509
RGI60-14.09993,5140
RGI60-14.10015,4544
RGI60-14.10020,4976
RGI60-14.10056,5516
RGI60-14.10089,5288
RGI60-14.10092,5198
RGI60-14.10102,5227
RGI60-14.10103,5443
RGI60-14.10107,5932
RGI60-14.10108,5658
RGI60-14.10111,5202
RGI60-14.10121,6291
RGI60-14.10126,5289
RGI60-14.10146,5977
RGI60-14.10165,5335
RGI60-14.10168,5178
RGI60-14.10174,NaN
RGI60-14.10184,6019
RGI60-14.10189,6935
RGI60-14.10234,5716
RGI60-14.10245,5720
RGI60-14.10249,5732
RGI60-14.10250,6051
RGI60-14.10272,5509
RGI60-14.10283,5592
RGI60-14.10285,5207
RGI60-14.10287,4860
RGI60-14.10293,5976
RGI60-14.10302,5749
RGI60-14.10306,5030
RGI60-14.10315,5808
RGI60-14.10342,5631
RGI60-14.10344,6582
RGI60-14.10349,6047
RGI60-14.10368,6501
RGI60-14.10462,5745
RGI60-14.10553,5228
RGI60-14.10555,5040
RGI60-14.10559,5246
RGI60-14.10565,5335
RGI60-14.10567,5953
RGI60-14.10570,5011
RGI60-14.10578,6052
RGI60-14.10581,5654
RGI60-14.10589,5330
RGI60-14.10597,5224
RGI60-14.10604,6225
RGI60-14.10614,NaN
RGI60-14.10616,6474
RGI60-14.10623,5509
RGI60-14.10625,5381
RGI60-14.10629,5338
RGI60-14.10635,5498
RGI60-14.10638,5058
RGI60-14.10655,5129
RGI60-14.10660,6357
RGI60-14.10670,5923
RGI60-14.10672,5281
RGI60-14.10700,6160
RGI60-14.10738,5632
RGI60-14.10749,5497
RGI60-14.10770,6189
RGI60-14.10778,5785
RGI60-14.10784,6161
RGI60-14.10795,7787.460899
RGI60-14.10796,5662
RGI60-14.10824,5068
RGI60-14.10826,4483
RGI60-14.10867,5631
RGI60-14.10891,5437
RGI60-14.10893,5384
RGI60-14.10904,4633
RGI60-14.10916,5186
RGI60-14.10930,5175
RGI60-14.10960,5010
RGI60-14.10968,5203
RGI60-14.10986,4883
RGI60-14.11033,5093
RGI60-14.11071,6691
RGI60-14.11073,NaN
RGI60-14.11084,5293
RGI60-14.11086,5237
RGI60-14.11116,5077
RGI60-14.11118,5658
RGI60-14.11122,5148
RGI60-14.11132,5463
RGI60-14.11150,5500
RGI60-14.11167,4334
RGI60-14.11177,5397
RGI60-14.11184,4790
RGI60-14.11213,4583
RGI60-14.11264,5239
RGI60-14.11276,4879
RGI60-14.11288,4882
RGI60-14.11301,5077
RGI60-14.11320,4918
RGI60-14.11328,5288
RGI60-14.11346,6343
RGI60-14.11349,5254
RGI60-14.11369,6027
RGI60-14.11383,NaN
RGI60-14.11384,NaN
RGI60-14.11479,NaN
RGI60-14.11480,NaN
RGI60-14.11485,NaN
RGI60-14.11491,NaN
RGI60-14.11495,NaN
RGI60-14.11505,NaN
RGI60-14.11547,6031
RGI60-14.11566,5301
RGI60-14.11567,5208
RGI60-14.11571,5012
RGI60-14.11573,5519
RGI60-14.11577,5418
RGI60-14.11578,5542
RGI60-14.11584,5439
RGI60-14.11591,5167
RGI60-14.11593,5182
RGI60-14.11606,5409
RGI60-14.11611,5381
RGI60-14.11615,5397
RGI60-14.11617,5407
RGI60-14.11634,5697
RGI60-14.11637,NaN
RGI60-14.11638,NaN
RGI60-14.11639,NaN
RGI60-14.11641,NaN
RGI60-14.11644,6018
RGI60-14.11648,NaN
RGI60-14.11685,5536
RGI60-14.11696,5033
RGI60-14.11697,5403
RGI60-14.11704,5124
RGI60-14.11706,5275
RGI60-14.11709,5082
RGI60-14.11715,5039
RGI60-14.11720,4500
RGI60-14.11724,4780
RGI60-14.11744,5199
RGI60-14.11748,5250
RGI60-14.11751,5592
RGI60-14.11752,5700
RGI60-14.11755,5530
RGI60-14.11759,5523.753531
RGI60-14.11760,5305
RGI60-14.11764,5350
RGI60-14.11770,5412
RGI60-14.11771,NaN
RGI60-14.11784,NaN
RGI60-14.11806,4507
RGI60-14.11812,5107
RGI60-14.11815,4644
RGI60-14.11823,5140
RGI60-14.11826,5630.671406
RGI60-14.11831,5377
RGI60-14.11841,5242
RGI60-14.11844,6057
RGI60-14.11848,5288
RGI60-14.11856,5909
RGI60-14.11859,6172
RGI60-14.11861,5511
RGI60-14.11862,6037
RGI60-14.11864,5653
RGI60-14.11886,6082
RGI60-14.11894,5502
RGI60-14.11900,5990
RGI60-14.11977,NaN
RGI60-14.12171,5886
RGI60-14.12173,5153
RGI60-14.12187,5676
RGI60-14.12198,5275
RGI60-14.12202,5668
RGI60-14.12209,6074
RGI60-14.12219,5936
RGI60-14.12234,5335
RGI60-14.12243,5423
RGI60-14.12253,NaN
RGI60-14.12261,5935
RGI60-14.12271,NaN
RGI60-14.12280,5159
RGI60-14.12281,4051
RGI60-14.12282,5141
RGI60-14.12283,NaN
RGI60-14.12323,5570
RGI60-14.12331,5206
RGI60-14.12349,5278
RGI60-14.12355,5393
RGI60-14.12357,5438
RGI60-14.12361,6086
RGI60-14.12365,5473
RGI60-14.12373,5552
RGI60-14.12374,5275
RGI60-14.12386,5808
RGI60-14.12401,5304
RGI60-14.12402,5177
RGI60-14.12409,6075
RGI60-14.12421,5661
RGI60-14.12434,5927
RGI60-14.12443,4936
RGI60-14.12450,5362
RGI60-14.12455,5352
RGI60-14.12456,5744
RGI60-14.12457,5569
RGI60-14.12459,4925
RGI60-14.12460,4951
RGI60-14.12466,4961
RGI60-14.12467,NaN
RGI60-14.12468,NaN
RGI60-14.12469,NaN
RGI60-14.12522,5867
RGI60-14.12536,5596
RGI60-14.12710,5808
RGI60-14.12711,5853
RGI60-14.12833,6017.934427
RGI60-14.12851,5652
RGI60-14.12858,5764
RGI60-14.12862,5834
RGI60-14.12866,5941
RGI60-14.12902,5742
RGI60-14.12946,6262
RGI60-14.12948,6164
RGI60-14.12950,6222
RGI60-14.12954,5921
RGI60-14.12967,6396
RGI60-14.12978,5909
RGI60-14.12980,5914
RGI60-14.12984,6097
RGI60-14.13030,6061
RGI60-14.13045,6201
RGI60-14.13062,5279
RGI60-14.13103,5592
RGI60-14.13105,5575
RGI60-14.13118,5685
RGI60-14.13127,6120
RGI60-14.13172,6517
RGI60-14.13361,6448.969927
RGI60-14.13510,6017
RGI60-14.13526,5996
RGI60-14.13553,6342.765516
RGI60-14.13554,6331
RGI60-14.13556,6093.136109
RGI60-14.13559,6040
RGI60-14.13644,6175
RGI60-14.13645,6146
RGI60-14.13750,5894
RGI60-14.13766,5816
RGI60-14.13777,5628
RGI60-14.13807,NaN
RGI60-14.13809,5894
RGI60-14.13811,5805
RGI60-14.13830,5881
RGI60-14.13835,5871
RGI60-14.13872,6220
RGI60-14.13873,5949
RGI60-14.13878,5860
RGI60-14.13897,5966
RGI60-14.13966,5943
RGI60-14.13981,5975
RGI60-14.13988,5837
RGI60-14.14018,5588
RGI60-14.14022,5887
RGI60-14.14024,5821.569496
RGI60-14.14040,5713
RGI60-14.14059,5545
RGI60-14.14063,5647.32801
RGI60-14.14077,5331
RGI60-14.14082,5500
RGI60-14.14096,5767
RGI60-14.14106,5552
RGI60-14.14107,5849
RGI60-14.14112,5627
RGI60-14.14113,5523
RGI60-14.14128,5739
RGI60-14.14129,5790
RGI60-14.14153,5534
RGI60-14.14155,5656
RGI60-14.14160,5633
RGI60-14.14161,5673
RGI60-14.14164,5698
RGI60-14.14167,5767
RGI60-14.14235,5830
RGI60-14.14269,5683
RGI60-14.14278,5659
RGI60-14.14282,5509
RGI60-14.14286,5210
RGI60-14.14289,5434
RGI60-14.14293,5561
RGI60-14.14294,5307
RGI60-14.14295,5621.257347
RGI60-14.14299,5617.508566
RGI60-14.14311,5703
RGI60-14.14398,6219
RGI60-14.14402,6153
RGI60-14.14411,5856
RGI60-14.14413,6136
RGI60-14.14417,6160
RGI60-14.14420,5920
RGI60-14.14422,6086
RGI60-14.14431,5986
RGI60-14.14436,5851
RGI60-14.14437,5815
RGI60-14.14606,NaN
RGI60-14.14711,5564
RGI60-14.14718,5842
RGI60-14.14720,5481
RGI60-14.14725,5850.054541
RGI60-14.14738,5916
RGI60-14.14762,5769
RGI60-14.14768,5349
RGI60-14.14781,5686
RGI60-14.14785,6148
RGI60-14.14815,5008
RGI60-14.14816,5667
RGI60-14.14817,5015
RGI60-14.14820,5404
RGI60-14.14831,5528
RGI60-14.14851,5508
RGI60-14.14853,5832
RGI60-14.14868,5241
RGI60-14.14880,5193
RGI60-14.14886,5370
RGI60-14.14888,5492
RGI60-14.14898,5479
RGI60-14.14905,5720
RGI60-14.14909,4578
RGI60-14.14910,4765
RGI60-14.14913,4569
RGI60-14.14920,5187
RGI60-14.14925,5285
RGI60-14.14942,5332
RGI60-14.14944,6262
RGI60-14.14948,5438
RGI60-14.14949,5733
RGI60-14.14962,5398
RGI60-14.14963,5403
RGI60-14.14969,5215
RGI60-14.14970,5139
RGI60-14.14972,5767.534084
RGI60-14.14980,5371
RGI60-14.14982,5314
RGI60-14.14984,5312
RGI60-14.14986,6468.872448
RGI60-14.14990,5459
RGI60-14.14999,5107
RGI60-14.15000,5546.095631
RGI60-14.15006,5195
RGI60-14.15008,5036
RGI60-14.15009,6012
RGI60-14.15010,5174
RGI60-14.15011,5875
RGI60-14.15022,5163
RGI60-14.15026,5062
RGI60-14.15027,5295
RGI60-14.15036,5370
RGI60-14.15039,5354
RGI60-14.15045,5374
RGI60-14.15047,5305
RGI60-14.15048,5270
RGI60-14.15049,5336
RGI60-14.15053,5223
RGI60-14.15086,5643.629366
RGI60-14.15099,5083
RGI60-14.15100,5389
RGI60-14.15110,5484
RGI60-14.15115,6161
RGI60-14.15154,5642
RGI60-14.15156,5462
RGI60-14.15167,6145
RGI60-14.15173,4769
RGI60-14.15302,5687
RGI60-14.15308,5129
RGI60-14.15319,4946
RGI60-14.15324,5527.564116
RGI60-14.15337,5263
RGI60-14.15339,4885
RGI60-14.15340,5299
RGI60-14.15366,5070
RGI60-14.15367,5065
RGI60-14.15368,5494
RGI60-14.15369,5347
RGI60-14.15375,4499
RGI60-14.15378,5249
RGI60-14.15379,5653
RGI60-14.15395,5180
RGI60-14.15396,5382
RGI60-14.15398,5157
RGI60-14.15421,5207
RGI60-14.15446,5609
RGI60-14.15447,5225
RGI60-14.15455,4394
RGI60-14.15458,5019
RGI60-14.15474,4631
RGI60-14.15491,4841
RGI60-14.15524,5194.117958
RGI60-14.15528,5595.954463
RGI60-14.15536,4519
RGI60-14.15544,5454
RGI60-14.15545,5491.669583
RGI60-14.15567,5481
RGI60-14.15592,5134
RGI60-14.15593,4844
RGI60-14.15601,5284
RGI60-14.15613,5152
RGI60-14.15614,4995
RGI60-14.15623,4491
RGI60-14.15624,5023
RGI60-14.15633,5837
RGI60-14.15634,4963
RGI60-14.15637,5463
RGI60-14.15643,5370
RGI60-14.15647,4969
RGI60-14.15654,5383
RGI60-14.15658,5656
RGI60-14.15664,5743
RGI60-14.15666,5532
RGI60-14.15671,5966
RGI60-14.15684,6187
RGI60-14.15686,6045
RGI60-14.15697,5827
RGI60-14.15699,5741
RGI60-14.15705,5875
RGI60-14.15725,4946
RGI60-14.15726,6343.819503
RGI60-14.15734,5034
RGI60-14.15737,5097
RGI60-14.15820,4895.934367
RGI60-14.15821,4855
RGI60-14.15834,4865.17058
RGI60-14.15849,5644.567351
RGI60-14.15856,4833.726474
RGI60-14.15864,5349
RGI60-14.15869,5638
RGI60-14.15875,5594
RGI60-14.15894,5727
RGI60-14.15895,5090
RGI60-14.15896,5469
RGI60-14.15900,4818
RGI60-14.15911,5099
RGI60-14.15933,18593.8602
RGI60-14.15934,5039
RGI60-14.15936,4348
RGI60-14.15938,4959
RGI60-14.15952,5372.095806
RGI60-14.15966,4437
RGI60-14.15968,4791
RGI60-14.15979,5096.434607
RGI60-14.15987,5077
RGI60-14.15988,4763
RGI60-14.15989,4637
RGI60-14.15990,4763
RGI60-14.15993,5256
RGI60-14.15994,5296
RGI60-14.16000,5747
RGI60-14.16005,6462.890377
RGI60-14.16013,5138
RGI60-14.16015,5269
RGI60-14.16016,4926
RGI60-14.16030,4250
RGI60-14.16036,5513
RGI60-14.16041,4949
RGI60-14.16042,6073
RGI60-14.16056,5183
RGI60-14.16060,5185
RGI60-14.16064,5230
RGI60-14.16065,6262
RGI60-14.16068,5183
RGI60-14.16084,5271
RGI60-14.16085,5496
RGI60-14.16086,6033
RGI60-14.16087,5751
RGI60-14.16088,5518
RGI60-14.16089,9854.148329
RGI60-14.16090,5666
RGI60-14.16091,4545
RGI60-14.16092,5704
RGI60-14.16093,4502
RGI60-14.16094,4500
RGI60-14.16095,5066
RGI60-14.16096,5293
RGI60-14.16097,5274
RGI60-14.16142,5442
RGI60-14.16191,5511
RGI60-14.16214,5300
RGI60-14.16234,5444.663684
RGI60-14.16269,5311
RGI60-14.16276,5764
RGI60-14.16287,5744
RGI60-14.16292,5674
RGI60-14.16307,5776
RGI60-14.16316,5031
RGI60-14.16318,4404
RGI60-14.16334,4431
RGI60-14.16344,5440
RGI60-14.16354,4965
RGI60-14.16378,4440
RGI60-14.16395,4211
RGI60-14.16404,4496
RGI60-14.16426,4936
RGI60-14.16456,4954
RGI60-14.16457,5001
RGI60-14.16463,4682
RGI60-14.16466,4592
RGI60-14.16608,5460
RGI60-14.16620,5341
RGI60-14.16755,5388
RGI60-14.16785,5398
RGI60-14.16800,NaN
RGI60-14.16803,5402
RGI60-14.16841,5399
RGI60-14.16846,5625
RGI60-14.16893,5398
RGI60-14.16903,5459
RGI60-14.16904,5973
RGI60-14.16924,5633
RGI60-14.16938,5626
RGI60-14.16948,5629
RGI60-14.16952,5864
RGI60-14.16954,5468
RGI60-14.16968,4898
RGI60-14.16990,5411
RGI60-14.17017,4928
RGI60-14.17022,4984
RGI60-14.17025,5504
RGI60-14.17077,4520
RGI60-14.17078,4705
RGI60-14.17081,4886
RGI60-14.17084,4685
RGI60-14.17117,5502
RGI60-14.17118,5450
RGI60-14.17129,5448.000924
RGI60-14.17161,4967
RGI60-14.17162,5049
RGI60-14.17167,5168
RGI60-14.17168,5069
RGI60-14.17169,5220
RGI60-14.17171,5296
RGI60-14.17177,5471
RGI60-14.17178,5425
RGI60-14.17240,4718
RGI60-14.17241,4345
RGI60-14.17242,4897
RGI60-14.17243,4907
RGI60-14.17244,4895
RGI60-14.17245,5208
RGI60-14.17246,5098
RGI60-14.17247,5298
RGI60-14.17248,4891
RGI60-14.17249,5243
RGI60-14.17250,4903
RGI60-14.17251,5293
RGI60-14.17252,4809
RGI60-14.17253,5588
RGI60-14.17254,5540
RGI60-14.17255,5077
RGI60-14.17256,4746
RGI60-14.17257,5687
RGI60-14.17258,5397
RGI60-14.17259,5148
RGI60-14.17260,5094
RGI60-14.17261,4641
RGI60-14.17262,4856
RGI60-14.17263,4426
RGI60-14.17264,5211
RGI60-14.17265,5070
RGI60-14.17266,5300
RGI60-14.17267,5155
RGI60-14.17268,4757
RGI60-14.17269,5493
RGI60-14.17270,4924
RGI60-14.17271,4628
RGI60-14.17272,5298.893601
RGI60-14.17273,5498
RGI60-14.17274,5947.011276
RGI60-14.17275,5186
RGI60-14.17276,5096
RGI60-14.17277,5145
RGI60-14.17278,5180
RGI60-14.17279,4944
RGI60-14.17280,5420
RGI60-14.17281,4389
RGI60-14.17282,5472
RGI60-14.17283,5018
RGI60-14.17284,5418
RGI60-14.17285,4471
RGI60-14.17286,5249
RGI60-14.17287,5183
RGI60-14.17288,NaN
RGI60-14.17289,5731
RGI60-14.17290,5163
RGI60-14.17291,5004
RGI60-14.17292,4938
RGI60-14.17293,5552
RGI60-14.17294,NaN
RGI60-14.17295,5463
RGI60-14.17296,4828
RGI60-14.17297,5008
RGI60-14.17298,5235
RGI60-14.17299,31305.88554
RGI60-14.17300,5419
RGI60-14.17301,4835
RGI60-14.17302,4322
RGI60-14.17303,5462
RGI60-14.17304,5326
RGI60-14.17305,6223.046937
RGI60-14.17311,5661
RGI60-14.17329,4572
RGI60-14.17356,4776
RGI60-14.17374,4942
RGI60-14.17381,5086
RGI60-14.17391,4879
RGI60-14.17420,4936
RGI60-14.17421,5112
RGI60-14.17427,4686
RGI60-14.17438,5037
RGI60-14.17440,4764
RGI60-14.17449,4964
RGI60-14.17451,5139
RGI60-14.17464,4819
RGI60-14.17471,4226
RGI60-14.17491,5380.029565
RGI60-14.17529,5225
RGI60-14.17531,5117
RGI60-14.17549,6459.65286
RGI60-14.17550,5533
RGI60-14.17566,5713.954685
RGI60-14.17583,5785
RGI60-14.17609,5608
RGI60-14.17611,5425
RGI60-14.17619,5327
RGI60-14.17653,5516
RGI60-14.17683,4829
RGI60-14.17699,4555
RGI60-14.17728,5228
RGI60-14.17734,5368
RGI60-14.17744,5348.653261
RGI60-14.17814,4612.204114
RGI60-14.17837,8315.652923
RGI60-14.17839,5175
RGI60-14.17842,5323
RGI60-14.17858,5241
RGI60-14.17860,5124
RGI60-14.17877,5107
RGI60-14.17883,4883
RGI60-14.17898,5994
RGI60-14.17941,4635
RGI60-14.17956,5266
RGI60-14.17980,4897
RGI60-14.17999,4634
RGI60-14.18027,5313.345392
RGI60-14.18040,5483
RGI60-14.18041,5448.956129
RGI60-14.18047,5117
RGI60-14.18063,5076
RGI60-14.18069,4865
RGI60-14.18161,5252
RGI60-14.18167,5012
RGI60-14.18195,4861
RGI60-14.18223,4885
RGI60-14.18298,4822
RGI60-14.18408,5424
RGI60-14.18411,5121
RGI60-14.18422,5085
RGI60-14.18446,4891
RGI60-14.18461,5033
RGI60-14.18462,4431.324984
RGI60-14.18483,5011
RGI60-14.18507,5692
RGI60-14.18508,5356
RGI60-14.18513,3773
RGI60-14.18517,5257
RGI60-14.18520,5181.832675
RGI60-14.18529,4764
RGI60-14.18530,4797
RGI60-14.18531,5070
RGI60-14.18539,5347
RGI60-14.18545,5996
RGI60-14.18639,5274
RGI60-14.18645,5604.63099
RGI60-14.18646,5498
RGI60-14.18647,5423
RGI60-14.18648,5179
RGI60-14.18651,5564
RGI60-14.18657,5291
RGI60-14.18658,5242
RGI60-14.18667,5272
RGI60-14.18671,5281
RGI60-14.18673,5319
RGI60-14.18689,5250
RGI60-14.18700,5218
RGI60-14.18707,4937
RGI60-14.18708,5000
RGI60-14.18712,5087
RGI60-14.18725,5092
RGI60-14.18749,4768
RGI60-14.18750,4730
RGI60-14.18755,4443
RGI60-14.18779,4449
RGI60-14.18788,4201
RGI60-14.18802,4701
RGI60-14.18805,4803
RGI60-14.18807,4782
RGI60-14.18815,4903
RGI60-14.18818,5826
RGI60-14.18819,5137
RGI60-14.18820,5157
RGI60-14.18821,5158
RGI60-14.18823,6649
RGI60-14.18826,4756
RGI60-14.18829,5437
RGI60-14.18831,5168
RGI60-14.18847,4830
RGI60-14.18850,4619
RGI60-14.18855,5281
RGI60-14.18859,5319.341845
RGI60-14.18864,5061
RGI60-14.18865,5336.644524
RGI60-14.18874,5108
RGI60-14.18876,4982
RGI60-14.18884,4847
RGI60-14.18904,5639
RGI60-14.18908,7022.35118
RGI60-14.18909,5236
RGI60-14.18918,4942
RGI60-14.18940,5132
RGI60-14.18948,4916
RGI60-14.18949,4812
RGI60-14.18961,5693.221304
RGI60-14.18964,4522
RGI60-14.18966,4194
RGI60-14.18970,4420
RGI60-14.18977,4488
RGI60-14.18981,4523
RGI60-14.19052,4484
RGI60-14.19054,4235
RGI60-14.19088,5283
RGI60-14.19091,5268
RGI60-14.19110,4933
RGI60-14.19111,5008
RGI60-14.19120,4074
RGI60-14.19128,5024
RGI60-14.19149,4997
RGI60-14.19150,4886
RGI60-14.19158,4893
RGI60-14.19161,4816
RGI60-14.19162,4764
RGI60-14.19164,5069
RGI60-14.19170,4465
RGI60-14.19172,4969
RGI60-14.19198,5208
RGI60-14.19230,5170
RGI60-14.19314,4690
RGI60-14.19334,4641
RGI60-14.19342,4333
RGI60-14.19344,3882
RGI60-14.19354,5396
RGI60-14.19363,4765
RGI60-14.19366,4811
RGI60-14.19370,4293
RGI60-14.19374,5120
RGI60-14.19382,4799
RGI60-14.19392,6863
RGI60-14.19394,3801
RGI60-14.19396,NaN
RGI60-14.19416,4936
RGI60-14.19417,4755
RGI60-14.19512,4589
RGI60-14.19514,4572
RGI60-14.19541,4171
RGI60-14.19543,4377
RGI60-14.19567,4959
RGI60-14.19575,4474
RGI60-14.19586,4905
RGI60-14.19605,4675
RGI60-14.19607,4664
RGI60-14.19670,4560
RGI60-14.19675,4618
RGI60-14.19728,3894
RGI60-14.19733,4693
RGI60-14.19746,NaN
RGI60-14.19752,NaN
RGI60-14.19817,NaN
RGI60-14.19877,4298
RGI60-14.19878,4328
RGI60-14.19942,7499
RGI60-14.19948,7239
RGI60-14.19961,NaN
RGI60-14.19993,4391
RGI60-14.20029,3635
RGI60-14.20030,3321
RGI60-14.20067,NaN
RGI60-14.20075,NaN
RGI60-14.20109,NaN
RGI60-14.20140,4053
RGI60-14.20143,4104
RGI60-14.20144,4169
RGI60-14.20145,4087
RGI60-14.20154,4041
RGI60-14.20156,5242
RGI60-14.20157,4055
RGI60-14.20159,4680
RGI60-14.20162,4720
RGI60-14.20163,4690
RGI60-14.20186,NaN
RGI60-14.20211,7331
RGI60-14.20212,6247
RGI60-14.20213,3842
RGI60-14.20268,4317
RGI60-14.20269,5222
RGI60-14.20290,4744
RGI60-14.20291,4220
RGI60-14.20411,5286
RGI60-14.20419,5164
RGI60-14.20422,5370
RGI60-14.20423,5583
RGI60-14.20426,5223
RGI60-14.20444,5472
RGI60-14.20446,5049
RGI60-14.20451,5703
RGI60-14.20453,5405
RGI60-14.20499,5312
RGI60-14.20549,5605
RGI60-14.20554,5253
RGI60-14.20555,5235
RGI60-14.20556,5242
RGI60-14.20557,5224
RGI60-14.20560,5594
RGI60-14.20561,5645
RGI60-14.20565,5071
RGI60-14.20566,5622
RGI60-14.20570,5526
RGI60-14.20571,5234
RGI60-14.20612,4610
RGI60-14.20615,5210
RGI60-14.20620,4539
RGI60-14.20629,4288
RGI60-14.20721,NaN
RGI60-14.20739,NaN
RGI60-14.20743,NaN
RGI60-14.20746,NaN
RGI60-14.20747,NaN
RGI60-14.20758,NaN
RGI60-14.20776,5346
RGI60-14.20810,4450
RGI60-14.20858,NaN
RGI60-14.20863,4981
RGI60-14.20865,5158
RGI60-14.20880,4812
RGI60-14.20912,4527
RGI60-14.20953,NaN
RGI60-14.20998,NaN
RGI60-14.21067,4377
RGI60-14.21069,4395
RGI60-14.21078,3762
RGI60-14.21081,4847
RGI60-14.21089,4584
RGI60-14.21091,5249
RGI60-14.21096,4942
RGI60-14.21097,4734
RGI60-14.21101,5616
RGI60-14.21107,4925
RGI60-14.21108,4604
RGI60-14.21250,4871
RGI60-14.21307,4574
RGI60-14.21310,4858
RGI60-14.21415,4619
RGI60-14.21453,4991
RGI60-14.21513,NaN
RGI60-14.21533,NaN
RGI60-14.21596,4623
RGI60-14.21610,5144
RGI60-14.21636,4783
RGI60-14.21639,5263
RGI60-14.21681,NaN
RGI60-14.21684,NaN
RGI60-14.21726,NaN
RGI60-14.21751,NaN
RGI60-14.21814,NaN
RGI60-14.21816,NaN
RGI60-14.21817,NaN
RGI60-14.21822,NaN
RGI60-14.21843,NaN
RGI60-14.21873,4398
RGI60-14.21875,4906
RGI60-14.21886,4854
RGI60-14.21894,4476
RGI60-14.21905,4576
RGI60-14.21974,NaN
RGI60-14.22046,NaN
RGI60-14.22078,NaN
RGI60-14.22164,4863
RGI60-14.22169,4926
RGI60-14.22185,4779
RGI60-14.22189,5471
RGI60-14.22205,5685
RGI60-14.22208,5169
RGI60-14.22225,4472
RGI60-14.22226,4777
RGI60-14.22229,4248
